desiredSpeed,friction,speed,waitingTime,emergencyBraking,collisions
13.88888888888889,0.2828288502764808,6.46,7.626040428061831,632,48
13.88888888888889,0.2515041017744221,5.97,8.704087858450274,686,68
13.88888888888889,0.1913132754981731,4.93,9.967847769028872,845,62
13.88888888888889,0.1108020378437663,3.56,6.30997715156131,1072,84
13.88888888888889,0.1959862483010782,5.15,10.158068783068783,815,55
13.88888888888889,0.2763371786400434,5.84,10.50455373406193,596,43
13.88888888888889,0.01,1.67,6.128772635814889,2009,22
13.88888888888889,0.0311278628064515,2.03,3.8558673469387754,1551,49
13.88888888888889,0.3359863465064492,7.07,8.699074074074074,100,44
13.88888888888889,0.1906363264873339,4.57,10.07741935483871,871,59
13.88888888888889,0.1950969567645696,4.8,10.029100529100528,856,49
13.88888888888889,0.3675589800683918,8.19,5.761447145279819,99,48
13.88888888888889,0.2297393414193038,5.48,10.297604035308954,741,45
13.88888888888889,0.0218412183765152,1.89,4.771341463414634,1725,31
13.88888888888889,0.3507011324200227,9.2,4.213793103448276,119,56
13.88888888888889,0.2020527039269922,4.83,7.89058524173028,808,54
13.88888888888889,0.350910211233239,8.67,4.7981438515081205,106,47
13.88888888888889,0.1369019993107726,3.79,7.641172265904217,1047,58
13.88888888888889,0.2476737417139288,6.0,8.106894370651487,747,46
13.88888888888889,0.2756133175293607,5.79,9.004694835680752,646,43
13.88888888888889,0.3530898919513228,9.49,3.3748564867967854,118,41
13.88888888888889,0.2767847564678273,6.41,9.445937690897985,594,43
13.88888888888889,0.2021510676191547,5.21,9.094866796621185,778,55
13.88888888888889,0.279419491266181,6.68,8.30649188514357,631,43
13.88888888888889,0.2358857201281688,6.3,7.594455190199871,808,55
13.88888888888889,0.2566916437884954,6.2,8.096577017114914,645,61
13.88888888888889,0.2694484203068595,5.86,9.808259587020649,613,44
13.88888888888889,0.0848995031689681,2.6,4.1835334476843915,924,28
13.88888888888889,0.2307858795953108,5.36,9.180564263322884,775,58
13.88888888888889,0.0884212125571488,2.66,4.113807531380753,884,34
13.88888888888889,0.3765077982710248,10.72,2.0423529411764707,90,44
13.88888888888889,0.3152210826110656,7.11,8.324629080118694,424,41
13.88888888888889,0.107319504818595,3.17,3.840568862275449,1015,100
13.88888888888889,0.2918391474866448,7.83,5.300923076923077,603,46
13.88888888888889,0.208190084432679,4.97,11.700645161290325,755,48
13.88888888888889,0.2144735069186218,5.05,9.004278728606357,804,80
13.88888888888889,0.3692100572791064,8.94,4.746742209631728,94,52
13.88888888888889,0.2273962561300475,5.27,9.82393056416615,752,57
13.88888888888889,0.1335896286728075,3.8,5.41067615658363,1091,74
13.88888888888889,0.2023611422106307,4.96,8.456996148908857,851,63
13.88888888888889,0.3700874429940271,8.78,4.792689891490577,72,40
13.88888888888889,0.3536334053650882,8.27,5.4974358974358974,103,38
13.88888888888889,0.4420470576471957,11.26,1.494915254237288,63,34
13.88888888888889,0.264352616083255,6.56,9.054258675078865,640,57
13.88888888888889,0.2381178422816219,5.17,9.612982241273729,739,69
13.88888888888889,0.3622647770841811,8.33,5.751849743881617,79,34
13.88888888888889,0.1223124714692258,3.6,4.030868628858578,1188,78
13.88888888888889,0.2334368619945174,5.5,7.74906600249066,762,56
13.88888888888889,0.3193904995003601,8.07,5.272832369942196,441,45
13.88888888888889,0.0282640102547972,2.02,2.996192893401015,1698,82
13.88888888888889,0.491595505876346,11.69,1.145710928319624,44,28
13.88888888888889,0.1586741960250758,4.28,8.21866295264624,973,48
13.88888888888889,0.2664155938864637,5.95,8.827483640690065,673,50
13.88888888888889,0.252948199660323,5.68,8.376802884615385,734,57
13.88888888888889,0.2562865758103405,5.53,11.284172661870503,679,46
13.88888888888889,0.3058288765759562,6.64,8.767497034400948,474,42
13.88888888888889,0.1392108722184429,4.03,9.223625557206535,959,57
13.88888888888889,0.3499167206990948,8.43,5.463114754098361,96,43
13.88888888888889,0.1173128227426081,3.31,3.4790462427745665,1058,79
13.88888888888889,0.3625978519132007,9.99,2.786295005807201,86,43
13.88888888888889,0.1426596642334933,3.85,7.177824267782427,1045,67
13.88888888888889,0.2657874715210883,6.1,8.748492159227986,672,49
13.88888888888889,0.390249899724179,10.08,2.8080407701019254,89,50
13.88888888888889,0.1448678574050621,3.77,7.412053258584443,1028,55
13.88888888888889,0.4384151225182626,10.73,2.1150747986191023,51,28
13.88888888888889,0.2707897882694765,6.85,7.290726817042606,706,47
13.88888888888889,0.4356094056581944,10.99,2.063626126126126,69,35
13.88888888888889,0.2392617000048412,5.49,9.123152709359609,744,44
13.88888888888889,0.284025478700835,6.4,8.214201183431953,589,52
13.88888888888889,0.3077215750013474,8.69,4.37063778580024,552,34
13.88888888888889,0.5087505906151255,11.86,1.0722320899940794,55,35
13.88888888888889,0.3611993692694569,9.45,3.6047729918509894,113,40
13.88888888888889,0.1717833707648505,4.05,9.84447385837194,953,60
13.88888888888889,0.2239917924954071,5.73,8.884271099744245,812,51
13.88888888888889,0.2901791089789624,5.88,9.468822170900692,563,43
13.88888888888889,0.1169445935813141,3.69,5.703345724907063,1159,68
13.88888888888889,0.2087713722973106,5.1,10.33052495139339,771,64
13.88888888888889,0.2899614016978808,7.28,6.722976963969285,595,45
13.88888888888889,0.4150509647946835,10.81,1.7062146892655368,62,35
13.88888888888889,0.3795142221257293,9.17,4.148424068767908,106,30
13.88888888888889,0.2844507931485458,6.98,6.754010695187166,657,47
13.88888888888889,0.2731575125664245,6.05,7.876063183475091,709,43
13.88888888888889,0.3896000214844756,9.83,2.7802944507361267,75,31
13.88888888888889,0.2215961064578238,5.29,8.619883040935672,783,43
13.88888888888889,0.1684581436096915,4.38,7.846470185058259,973,48
13.88888888888889,0.1769535279785878,4.79,8.255766621438264,1019,55
13.88888888888889,0.2327397997888197,5.36,9.638428483732351,781,61
13.88888888888889,0.249873975228189,5.73,9.8580208973571,656,58
13.88888888888889,0.0652355218350342,2.36,4.638132295719845,852,6
13.88888888888889,0.2080555794972663,5.33,8.693579148124602,824,68
13.88888888888889,0.01,1.86,1.6322241681260945,2133,111
13.88888888888889,0.2646645974703349,6.38,8.543530834340991,701,52
13.88888888888889,0.2557690908567537,5.56,10.04052443384982,642,59
13.88888888888889,0.1450831808235742,4.09,5.841359773371105,1013,46
13.88888888888889,0.4334320779637813,11.29,1.4217491369390105,68,38
13.88888888888889,0.3090826697362404,7.92,6.094724220623501,450,48
13.88888888888889,0.4252230404504705,11.02,1.889588100686499,62,54
13.88888888888889,0.2952463348685145,6.89,7.511323003575685,554,34
13.88888888888889,0.1484674181276167,3.67,8.128898128898129,967,81
8.333333333333334,0.8958120023842018,7.48,1.049689440993789,0,37
8.333333333333334,0.8549886705628065,7.41,1.1987507098239636,3,34
8.333333333333334,1.0,7.54,1.180142687277051,0,40
8.333333333333334,1.0,7.37,1.4903737259343148,0,35
8.333333333333334,0.8266209812015042,7.5,0.9646723646723648,1,39
8.333333333333334,1.0,7.45,1.3272939801285797,0,35
8.333333333333334,0.9552325837865816,7.48,1.127251597908193,0,32
8.333333333333334,0.9162807266085996,7.51,1.0570098894706224,0,38
8.333333333333334,0.9193337773929906,7.46,1.2761194029850746,0,33
8.333333333333334,1.0,7.47,1.3473389355742298,0,45
8.333333333333334,0.9514084658492884,7.49,1.1937536148062464,0,37
8.333333333333334,0.9702874867373616,7.42,1.3197278911564625,0,36
8.333333333333334,1.0,7.43,1.474625144175317,0,32
8.333333333333334,1.0,7.46,1.3476112026359144,0,42
8.333333333333334,1.0,7.46,1.3950478334271244,0,38
8.333333333333334,0.8489466409679364,7.5,1.0519406392694064,2,40
8.333333333333334,1.0,7.53,1.061592097617664,0,39
8.333333333333334,0.984872448463606,7.53,1.0196987253765932,0,35
8.333333333333334,0.9906042048708716,7.52,1.028202115158637,0,34
8.333333333333334,0.9218299701339076,7.5,1.0694687682428488,0,39
8.333333333333334,0.861064826416841,7.44,1.2999434069043576,0,38
8.333333333333334,1.0,7.43,1.5341757610568638,0,40
8.333333333333334,1.0,7.53,1.151446398184912,0,48
8.333333333333334,0.871876510988786,7.47,1.0797720797720798,1,35
8.333333333333334,1.0,7.41,1.4406485234510713,0,26
8.333333333333334,1.0,7.54,1.1270114942528735,0,45
8.333333333333334,0.9635987037915068,7.5,1.1966551326412918,0,41
8.333333333333334,0.8326823553179193,7.52,0.9686975964225824,2,44
8.333333333333334,0.8995736564919912,7.42,1.3538826318909307,0,34
8.333333333333334,1.0,7.43,1.3789473684210527,0,38
8.333333333333334,1.0,7.54,1.2561847168774052,0,56
8.333333333333334,1.0,7.49,1.083629893238434,0,29
8.333333333333334,0.9299790719515268,7.49,1.1776018099547512,0,40
8.333333333333334,1.0,7.51,1.0426592797783931,0,45
8.333333333333334,1.0,7.54,1.071302298173247,0,46
8.333333333333334,1.0,7.46,1.4183197199533255,0,33
8.333333333333334,0.7869663138098429,7.53,0.9196787148594378,2,43
8.333333333333334,0.8657857289391133,7.43,1.2154882154882154,1,32
8.333333333333334,1.0,7.42,1.4700950251537173,0,30
8.333333333333334,1.0,7.46,1.18855421686747,0,30
8.333333333333334,1.0,7.5,1.2766685681688534,0,36
8.333333333333334,0.931291139625008,7.43,1.3158793397837223,0,32
8.333333333333334,1.0,7.58,0.9665099882491188,0,41
8.333333333333334,1.0,7.51,1.229498861047836,0,42
8.333333333333334,1.0,7.43,1.301224944320713,0,28
8.333333333333334,1.0,7.46,1.336226851851852,0,36
8.333333333333334,1.0,7.51,1.2975158867706529,0,44
8.333333333333334,0.9393154078012876,7.5,1.2964626614261652,0,43
8.333333333333334,1.0,7.43,1.4963005122367672,0,37
8.333333333333334,1.0,7.48,1.19906868451688,0,33
8.333333333333334,1.0,7.5,1.2899584076054664,0,36
8.333333333333334,0.7540620061293763,7.46,0.916813122437024,4,25
8.333333333333334,1.0,7.43,1.531356898517674,0,38
8.333333333333334,0.869480942617586,7.41,1.2498608792431831,0,34
8.333333333333334,1.0,7.47,1.2206466250709018,0,30
8.333333333333334,1.0,7.5,1.4588921282798837,0,39
8.333333333333334,0.9525391831786624,7.45,1.3164484917472965,0,38
8.333333333333334,1.0,7.43,1.4293333333333331,0,48
8.333333333333334,0.8812361344770685,7.5,1.0407701019252549,0,40
8.333333333333334,0.9370182256733408,7.5,1.1564665127020786,0,38
8.333333333333334,0.9884459227495174,7.4,1.3583333333333334,0,31
8.333333333333334,0.8018459637580271,7.45,1.1756521739130434,3,36
8.333333333333334,0.8842622007422267,7.51,0.9359122401847576,1,33
8.333333333333334,1.0,7.37,1.6367165834719912,0,35
8.333333333333334,0.9443293968246064,7.44,1.4428733031674208,0,43
8.333333333333334,0.7987955046301014,7.5,0.939516129032258,2,39
8.333333333333334,0.9217843430310916,7.45,1.3068116771608471,0,38
8.333333333333334,1.0,7.44,1.2445339470655927,0,34
8.333333333333334,1.0,7.51,1.0441767068273091,0,32
8.333333333333334,1.0,7.49,1.2220259128386337,0,34
8.333333333333334,1.0,7.49,1.0410132689987937,0,26
8.333333333333334,0.9173586759273068,7.5,1.164367816091954,0,34
8.333333333333334,1.0,7.47,1.1895043731778423,0,22
8.333333333333334,0.9217914975475282,7.41,1.632933104631218,0,41
8.333333333333334,1.0,7.46,1.389385807990459,0,32
8.333333333333334,1.0,7.42,1.2353623188405798,0,26
8.333333333333334,1.0,7.41,1.2367511520737329,0,20
8.333333333333334,1.0,7.48,1.2920847268673357,0,44
8.333333333333334,1.0,7.42,1.3018096906012844,0,28
8.333333333333334,1.0,7.45,1.3423882286361064,0,34
8.333333333333334,1.0,7.47,1.0403128760529483,0,23
8.333333333333334,0.9093580475845706,7.48,1.1468860164512338,0,32
8.333333333333334,1.0,7.52,1.0832369942196531,0,37
8.333333333333334,0.9391362584508238,7.48,1.2451577199778638,0,43
8.333333333333334,1.0,7.49,1.2823667252489748,0,35
8.333333333333334,1.0,7.47,1.413972286374134,0,41
8.333333333333334,1.0,7.46,1.19526285384171,0,32
8.333333333333334,0.9760416231473692,7.45,1.1567844925883697,0,30
8.333333333333334,1.0,7.33,1.6169154228855722,0,36
8.333333333333334,0.9646574808209392,7.42,1.3708425720620845,0,36
8.333333333333334,1.0,7.43,1.438183807439825,0,45
8.333333333333334,0.9546240034671796,7.47,1.2069954128440368,0,35
8.333333333333334,0.937046256547906,7.36,1.5943396226415094,0,35
8.333333333333334,1.0,7.41,1.3232382061735586,0,24
8.333333333333334,0.9715186230918612,7.34,1.5419889502762432,0,32
8.333333333333334,0.9156023977384402,7.45,1.1884550084889642,0,38
8.333333333333334,1.0,7.46,1.2102534562211982,0,34
8.333333333333334,0.8111018665937582,7.47,1.0297482837528604,1,31
8.333333333333334,0.8498896273035533,7.54,0.9141176470588236,0,39
8.333333333333334,0.97908141891439,7.49,1.3559225512528474,0,47
22.22222222222222,0.6996614390631907,18.22,0.5356091818716893,81,18
22.22222222222222,0.7117815309250043,17.66,0.7880681818181818,79,26
22.22222222222222,0.5972036930076823,16.79,0.925514174541412,86,24
22.22222222222222,0.8074258157301197,18.46,0.7198641765704584,87,29
22.22222222222222,0.62938619902338,17.6,0.6645642201834863,82,28
22.22222222222222,0.7240502341674455,17.65,0.8422489082969432,76,30
22.22222222222222,0.7393004254653144,18.19,0.6998368678629691,97,30
22.22222222222222,0.754307210273693,17.76,0.9156094870380584,87,26
22.22222222222222,0.7179400989756394,17.71,0.8178789561354803,102,24
22.22222222222222,0.6813909834613585,17.43,0.6748740906547286,97,18
22.22222222222222,0.6957653957943984,18.04,0.596989966555184,91,28
22.22222222222222,0.7239621609501536,18.05,0.7120359955005624,70,27
22.22222222222222,0.6721086986449105,17.08,0.9010810810810812,77,14
22.22222222222222,0.6873214275931394,17.69,0.7220394736842105,91,38
22.22222222222222,0.8222295166302068,18.26,0.8135405105438401,72,29
22.22222222222222,1.0,18.94,0.6244800950683304,37,24
22.22222222222222,0.7454244237172045,17.88,0.8869613878007835,94,29
22.22222222222222,0.8136086436719769,18.63,0.587471783295711,71,25
22.22222222222222,0.6190421315170409,17.31,0.748109365910413,89,26
22.22222222222222,0.7330969073670824,18.45,0.5760095011876485,89,24
22.22222222222222,0.7487736305428442,17.82,0.7515633882888004,79,25
22.22222222222222,0.6326183148525613,17.14,0.8534923339011925,86,20
22.22222222222222,0.6406131161317248,16.98,1.1188616071428572,94,23
22.22222222222222,0.836738733493654,18.35,0.6805869074492099,70,19
22.22222222222222,0.7598896820536244,18.15,0.7158836689038032,89,25
22.22222222222222,0.8796991369897124,18.32,0.8360836083608361,45,23
22.22222222222222,0.9680822278399608,18.58,0.7891304347826087,61,16
22.22222222222222,0.9183345607514166,18.45,0.8122923588039868,50,29
22.22222222222222,0.6286592766290593,16.73,1.27007299270073,98,28
22.22222222222222,0.8927373292856369,18.27,0.834151663938898,58,30
22.22222222222222,0.8097177762089728,18.27,0.6763698630136986,67,23
22.22222222222222,0.653734273150054,17.94,0.6023755656108597,110,27
22.22222222222222,0.9550831157022068,18.54,0.8645650904845301,52,21
22.22222222222222,0.7847465096133301,18.38,0.6328257191201354,73,20
22.22222222222222,0.8724198290429552,18.17,0.9202621518296014,61,22
22.22222222222222,0.8180568952158904,18.88,0.5801393728222997,75,21
22.22222222222222,0.7854270051620239,17.71,0.9430624654505252,73,18
22.22222222222222,0.8977430199574469,18.56,0.7329931972789115,55,26
22.22222222222222,0.7392654356707768,18.05,0.7542182227221598,84,26
22.22222222222222,0.7137571527973567,17.6,0.8185328185328186,72,27
22.22222222222222,0.8491869034106376,18.06,0.9480375898286346,74,18
22.22222222222222,0.5460852544313402,16.04,1.4878752886836029,86,27
22.22222222222222,0.6912468068825492,17.59,0.8142292490118577,90,20
22.22222222222222,0.8191279439094348,17.72,0.939377085650723,59,19
22.22222222222222,0.8181397688538132,17.64,1.1108048511576627,51,26
22.22222222222222,0.9071202292571106,18.13,1.0489589195272933,64,23
22.22222222222222,0.6669307089067297,17.65,0.6502857142857142,86,22
22.22222222222222,0.6754186617144771,18.07,0.6093928980526919,99,33
22.22222222222222,0.7151770533950229,17.94,0.6356457980823463,74,33
22.22222222222222,0.9826021140698784,18.83,0.6799550814149354,60,25
22.22222222222222,0.7492471270430089,18.65,0.45707656612529,83,27
22.22222222222222,0.796462116314312,18.08,0.8387096774193549,76,29
22.22222222222222,0.5816825266048331,16.95,0.8372881355932204,83,29
22.22222222222222,0.6669886939484084,17.45,0.7596371882086168,89,21
22.22222222222222,0.8188187144394136,18.46,0.5977961432506887,87,29
22.22222222222222,0.8327711594065793,18.6,0.637883008356546,77,31
22.22222222222222,0.8314784283743893,18.4,0.7426836002208724,78,29
22.22222222222222,0.7266254378349875,17.32,1.0598006644518272,65,30
22.22222222222222,0.7441145195348918,17.75,0.7998906506287589,72,28
22.22222222222222,0.9115412220869896,18.78,0.6351981351981352,54,19
22.22222222222222,0.5658557269413979,16.23,1.2237521514629948,72,21
22.22222222222222,0.7173559479135319,18.01,0.7459112149532711,88,23
22.22222222222222,0.7405230643783074,17.6,0.8426903835464147,88,21
22.22222222222222,0.6065685317034261,16.38,1.2005509641873278,62,23
22.22222222222222,0.6902927685657824,18.03,0.5192743764172335,91,22
22.22222222222222,0.7735399588432721,18.15,0.7420454545454546,72,18
22.22222222222222,0.6264305700918256,16.88,1.018109790605546,80,22
22.22222222222222,0.6993414467749415,17.87,0.7276330690826727,93,23
22.22222222222222,0.7899474937819075,18.14,0.9014891179839634,74,21
22.22222222222222,0.8348545958113548,18.13,0.8424887892376681,56,27
22.22222222222222,0.7636327320341793,17.78,0.9108695652173912,59,33
22.22222222222222,0.687147520565866,17.35,1.0682459108855047,92,20
22.22222222222222,0.7645334272878743,18.23,0.7347275729223995,83,35
22.22222222222222,0.7219699688540137,18.21,0.6418079096045197,84,30
22.22222222222222,0.6765223570741044,17.35,0.8409343715239155,83,27
22.22222222222222,0.8150027617833611,18.65,0.6122215876641919,87,26
22.22222222222222,0.7915047794747277,18.09,0.8651623555310952,89,25
22.22222222222222,0.7892374796436701,18.18,0.6957470010905126,87,33
22.22222222222222,0.7417015201597639,18.27,0.6513497989661114,103,22
22.22222222222222,0.8375302589667741,18.74,0.6298952013237727,79,33
22.22222222222222,0.8915363624024203,18.42,0.8072747014115093,59,30
22.22222222222222,0.7732338914320018,18.23,0.6901648664013644,90,22
22.22222222222222,0.8675540437064162,18.59,0.726303317535545,73,24
22.22222222222222,0.6809088757709933,17.91,0.7164860239589276,112,29
22.22222222222222,0.5387887466236709,16.51,0.8822143698468787,92,27
22.22222222222222,0.7981045757010297,18.32,0.7161733615221987,72,26
22.22222222222222,0.5842587928970704,16.08,1.2442371020856202,84,40
22.22222222222222,0.8386883777197233,18.5,0.6626227614095899,57,14
22.22222222222222,0.5405630800159393,16.56,0.8389783453636869,84,43
22.22222222222222,0.888917626311958,18.51,0.7444314185228605,61,18
22.22222222222222,0.7675882929055792,18.16,0.7579122709605774,90,30
22.22222222222222,0.6654743622703982,17.04,0.8990465507571509,80,21
22.22222222222222,0.741211879244329,18.41,0.5287870318613751,83,26
22.22222222222222,0.8936980476189775,19.03,0.5523864959254947,69,20
22.22222222222222,0.5784207358759016,17.09,0.7587006960556845,86,29
22.22222222222222,0.7927442683809799,18.01,0.7516268980477223,71,23
22.22222222222222,0.8129988561045535,18.43,0.707028942705257,73,17
22.22222222222222,0.8993755493009383,18.51,0.6193771626297578,59,15
22.22222222222222,0.7929741958703622,18.52,0.6112398609501738,92,18
22.22222222222222,0.953037729635298,18.1,1.2582292849035188,50,26
13.88888888888889,0.5656916878028154,12.01,1.02012297372834,55,43
13.88888888888889,0.4294593166529876,10.13,2.856904231625835,44,39
13.88888888888889,0.472636496344169,11.72,1.1301330248698669,55,43
13.88888888888889,0.6494641173065181,12.39,0.5903010033444817,47,37
13.88888888888889,0.3353012736471614,7.4,7.216013824884793,98,35
13.88888888888889,0.5148696906469706,11.95,0.959659090909091,67,47
13.88888888888889,0.5043887350792243,11.78,1.139988845510318,48,48
13.88888888888889,0.3187013020741474,7.69,6.331026528258362,451,49
13.88888888888889,0.3401994666349668,7.27,7.526079641054403,126,50
13.88888888888889,0.4764061223473442,11.47,1.3739472206625492,51,36
13.88888888888889,0.4459973696958553,10.84,2.28445908841296,49,49
13.88888888888889,0.6968882662840921,12.26,0.8757559098405717,44,42
13.88888888888889,0.5205364329581997,11.53,1.381140598531903,42,32
13.88888888888889,0.404285946385687,10.53,1.9971558589306029,70,49
13.88888888888889,0.4601805266228987,10.99,1.956786703601108,49,39
13.88888888888889,0.5556433354176078,12.12,0.8290888511601585,59,30
13.88888888888889,0.383649533498002,10.25,2.8285385500575373,102,48
13.88888888888889,0.6135549897633624,12.14,0.792772444946358,51,28
13.88888888888889,0.6636568222379369,12.47,0.4615384615384615,50,35
13.88888888888889,0.5215726022582295,11.75,1.1612535612535613,47,29
13.88888888888889,0.4074267249890069,10.42,2.4811267605633804,67,38
13.88888888888889,0.6120548515672626,12.13,0.7615473441108545,45,25
13.88888888888889,0.6192380105845129,12.07,0.9273743016759776,55,31
13.88888888888889,0.3316416028665094,7.68,6.932539682539683,410,36
13.88888888888889,0.4309833612475235,10.64,2.4795805739514347,65,53
13.88888888888889,0.4187193836046249,10.74,2.084831460674158,52,42
13.88888888888889,0.604147819703269,12.13,0.7760358342665173,53,29
13.88888888888889,0.51080601082213,11.51,1.5462091864969565,62,51
13.88888888888889,0.6420591454089755,12.36,0.6394366197183099,50,40
